user_id,product_id,event_type,timestamp
704,1496,view,2024-03-01 19:26:16
957,1822,view,2024-11-24 04:35:31
491,1349,view,2024-05-01 10:31:38
900,208,purchase,2025-02-17 09:11:42
419,1568,view,2025-02-23 12:40:45
361,638,view,2025-01-15 19:18:16
372,2130,add_to_cart,2023-12-22 14:17:45
606,2763,add_to_cart,2025-04-11 12:25:03
832,4383,view,2024-01-23 23:21:01
201,117,view,2023-10-22 06:33:48
372,3260,view,2024-04-11 23:25:09
484,950,view,2023-10-25 20:16:48
903,657,add_to_cart,2024-06-26 16:33:16
515,2311,add_to_cart,2023-12-01 18:25:21
39,2121,add_to_cart,2023-12-09 14:04:43
643,551,view,2025-05-23 09:15:39
843,281,view,2024-05-29 17:23:23
271,211,view,2023-11-05 05:57:02
405,3557,view,2025-06-12 06:00:48
295,63,view,2024-12-16 18:48:24
528,4771,view,2025-04-20 23:14:30
134,1372,view,2024-11-14 10:44:28
224,1151,view,2024-04-23 03:50:56
293,4462,view,2025-07-27 16:12:16
86,256,view,2025-05-05 21:44:54
723,2860,purchase,2023-11-28 03:21:13
650,729,view,2024-02-26 15:42:00
485,827,view,2024-06-01 07:10:36
695,4387,view,2024-04-21 00:31:30
425,3369,add_to_cart,2024-12-10 01:38:11
496,3919,view,2025-08-25 12:06:53
815,1719,add_to_cart,2025-01-03 04:08:01
811,2902,view,2023-09-05 02:49:35
940,3318,add_to_cart,2025-08-09 05:57:28
433,3808,view,2025-04-22 03:52:16
832,4523,view,2025-07-06 19:16:06
884,2790,view,2023-11-14 15:40:12
304,3466,view,2023-09-29 22:50:43
484,3110,view,2024-08-23 18:11:59
295,1569,purchase,2025-05-14 09:42:12
184,2459,view,2024-01-26 10:11:15
635,241,view,2024-08-02 12:29:46
554,1984,view,2024-02-02 10:10:11
939,4787,view,2023-12-01 07:57:51
107,4796,add_to_cart,2025-06-25 01:15:02
197,1898,add_to_cart,2024-09-08 15:24:37
908,3960,view,2025-02-01 13:40:35
540,2470,add_to_cart,2025-07-27 22:32:33
996,117,view,2024-10-20 19:27:22
948,4225,view,2023-11-23 07:11:23
779,3964,purchase,2024-04-05 02:12:24
397,3399,view,2024-02-27 07:53:09
843,4112,view,2024-10-29 15:41:16
779,4086,view,2024-04-06 05:32:09
301,3034,view,2025-01-12 20:25:47
433,1410,purchase,2024-06-26 19:23:59
319,1726,add_to_cart,2025-03-12 17:20:12
86,4937,view,2024-11-09 01:28:05
623,1023,view,2025-06-20 20:24:02
386,180,view,2023-10-26 02:51:34
91,250,add_to_cart,2023-09-05 22:01:00
153,3958,view,2025-07-31 10:39:39
760,3071,view,2024-02-24 03:51:39
187,594,view,2024-11-04 19:37:58
703,1965,view,2025-07-02 09:14:52
263,1255,purchase,2024-11-16 06:10:58
508,1740,view,2024-10-08 01:28:50
943,310,add_to_cart,2024-07-17 17:02:27
669,688,view,2025-03-30 07:26:36
979,3961,view,2025-01-20 04:15:45
847,4240,purchase,2023-12-23 21:24:02
844,3947,view,2023-10-06 09:13:02
387,2049,view,2024-12-14 01:40:30
672,2714,add_to_cart,2024-04-29 02:09:13
429,3043,view,2025-03-09 22:23:47
486,1352,view,2024-01-19 09:17:32
321,633,add_to_cart,2023-10-25 22:13:08
353,738,view,2025-04-06 10:58:42
171,3759,add_to_cart,2025-07-12 15:14:14
247,572,view,2024-01-23 05:51:19
131,3978,view,2023-11-09 05:03:08
337,782,view,2025-04-26 18:42:40
82,4444,view,2024-09-11 00:21:43
639,4179,view,2024-07-09 20:58:34
472,3323,purchase,2024-12-29 20:35:03
650,2129,view,2025-07-25 08:12:57
480,4590,add_to_cart,2023-12-26 19:15:24
829,2422,purchase,2024-10-06 12:24:26
523,3755,add_to_cart,2024-03-30 22:11:05
45,590,view,2024-12-12 18:06:57
548,923,view,2023-08-29 06:57:50
321,3748,view,2023-12-23 18:39:28
948,734,add_to_cart,2025-02-28 16:40:48
485,473,view,2023-12-15 21:26:58
489,4974,view,2023-12-23 02:16:07
831,4810,view,2025-08-13 02:16:39
970,4421,add_to_cart,2023-10-09 16:29:12
994,2477,add_to_cart,2025-08-10 17:09:48
751,3060,add_to_cart,2024-05-19 03:31:34
63,3112,view,2025-05-09 23:31:50
234,1454,view,2024-03-24 04:32:48
809,274,view,2023-11-11 05:31:35
188,1552,view,2024-02-14 04:42:23
258,4797,add_to_cart,2025-07-29 08:16:37
627,4232,view,2024-09-05 12:51:48
655,2368,view,2024-02-04 15:51:40
604,4221,add_to_cart,2024-05-02 22:46:18
303,3910,view,2024-12-14 21:10:54
738,134,view,2025-07-23 16:47:46
469,2323,purchase,2024-12-04 09:27:51
369,4911,view,2025-05-23 11:53:46
523,753,view,2024-02-18 04:10:26
781,762,view,2024-06-02 04:21:29
755,3463,add_to_cart,2023-12-30 10:29:13
275,3130,view,2025-05-15 14:05:57
675,4117,view,2024-06-28 06:36:07
579,3219,view,2025-01-10 14:27:16
331,25,purchase,2024-04-06 23:37:07
665,1663,view,2025-04-25 10:06:28
231,3126,view,2023-10-10 17:13:38
134,1897,purchase,2023-09-24 02:40:42
515,4121,view,2024-09-22 05:22:50
416,3431,view,2024-01-12 19:27:48
554,2466,view,2025-05-11 23:47:53
111,3273,view,2025-06-20 00:51:06
779,2843,purchase,2025-07-26 05:28:14
376,2381,view,2025-07-19 22:18:05
488,398,view,2025-06-18 22:08:25
317,1687,view,2024-07-20 08:47:04
639,1238,view,2024-06-21 10:44:30
789,4308,add_to_cart,2023-12-29 06:35:17
139,4170,add_to_cart,2024-10-16 12:31:57
327,439,view,2024-02-04 06:44:49
246,2565,add_to_cart,2025-06-14 15:20:00
771,4830,view,2025-02-18 05:58:33
885,3757,view,2024-07-10 19:35:56
812,4130,view,2025-06-03 18:06:54
267,2122,view,2025-03-16 00:34:05
233,1461,view,2023-09-26 18:48:57
723,910,view,2025-01-16 05:13:12
513,4092,view,2025-07-06 08:06:31
55,2113,view,2024-09-15 21:24:39
972,2149,view,2025-01-02 15:11:13
275,2763,view,2024-12-04 03:09:31
271,2239,add_to_cart,2024-03-14 11:02:09
326,4383,purchase,2023-10-30 01:11:04
178,4699,view,2024-09-18 08:45:55
332,78,add_to_cart,2025-07-29 07:07:56
55,1584,view,2024-02-05 06:12:42
669,2091,view,2024-03-22 23:23:33
578,3327,view,2025-04-12 13:06:52
426,4624,view,2024-11-18 05:22:02
561,2647,add_to_cart,2024-06-14 22:52:40
908,1964,view,2024-07-18 20:38:40
336,638,add_to_cart,2023-10-24 14:36:36
734,407,view,2025-01-07 11:16:55
47,2628,purchase,2024-10-08 01:37:14
340,371,view,2024-09-03 02:56:37
788,4863,view,2024-05-18 02:30:35
943,778,add_to_cart,2023-11-26 07:53:25
833,3020,view,2024-09-13 02:26:47
376,4638,view,2024-05-15 11:51:08
604,2239,add_to_cart,2024-11-12 17:12:01
851,1003,view,2023-12-28 08:00:05
496,1402,view,2024-09-17 22:09:32
730,2515,view,2024-09-24 22:02:08
729,1686,view,2024-07-04 07:52:26
979,1035,add_to_cart,2024-03-08 07:59:28
81,3402,view,2024-12-23 14:38:54
929,352,view,2024-03-01 02:40:17
730,4253,view,2024-09-13 00:39:57
837,4831,view,2024-01-26 17:57:54
246,4247,view,2023-12-16 22:22:07
523,4741,add_to_cart,2024-02-27 14:36:49
722,404,view,2023-10-26 23:24:55
774,705,add_to_cart,2025-02-20 02:41:42
998,4107,view,2025-08-05 06:23:34
970,4693,purchase,2024-04-23 16:03:39
598,3673,view,2024-05-06 22:49:04
977,3709,view,2024-05-15 20:40:16
717,93,view,2025-03-19 22:19:05
702,4196,view,2025-01-17 18:48:27
261,778,view,2023-10-23 12:41:16
98,950,view,2025-04-01 23:27:24
45,1178,purchase,2023-11-17 12:29:28
517,1632,view,2025-05-19 07:00:10
637,1965,view,2025-06-05 14:49:04
472,193,view,2025-04-16 12:02:54
240,352,view,2025-04-05 21:51:34
926,4958,view,2024-05-09 15:18:16
523,3058,add_to_cart,2024-06-24 02:15:35
542,3154,view,2023-08-30 10:52:32
413,4862,add_to_cart,2023-10-28 17:38:38
566,4195,view,2023-10-27 09:22:17
398,1484,view,2025-06-01 21:30:51
932,597,view,2024-11-10 00:35:40
999,2041,add_to_cart,2025-04-23 14:57:44
485,4761,view,2024-04-13 22:54:02
606,4656,view,2024-07-12 00:02:06
656,3564,view,2023-10-29 15:34:40
92,1871,view,2025-03-18 15:07:51
128,4946,view,2024-01-26 06:17:50
187,1851,view,2024-09-27 22:21:52
977,2657,purchase,2025-03-30 01:46:54
604,4345,view,2024-06-06 07:27:27
92,3510,view,2025-05-22 02:00:18
979,2256,view,2025-04-26 03:33:12
47,1683,view,2024-06-01 23:28:36
143,2255,view,2024-01-01 10:30:18
64,3082,view,2024-06-21 01:06:00
932,2238,view,2024-04-12 00:33:00
929,1593,view,2024-03-28 20:08:25
190,3951,view,2024-02-27 05:26:42
450,597,view,2024-06-23 00:20:29
909,4578,view,2025-04-08 13:19:49
650,4978,purchase,2024-08-09 16:15:21
968,3648,view,2023-09-08 08:22:48
405,2473,view,2025-01-12 15:37:41
781,4303,view,2024-08-19 07:29:57
711,2825,view,2024-05-28 07:03:37
936,1354,view,2023-10-13 17:22:01
437,782,view,2024-10-19 12:39:06
306,4190,purchase,2024-08-06 21:22:38
916,4606,view,2024-04-02 02:32:10
186,4046,view,2025-01-16 17:57:11
274,1339,view,2024-10-15 16:00:20
40,4780,view,2025-05-12 11:21:25
979,3020,view,2025-08-13 10:59:24
561,1425,view,2024-05-17 11:42:12
201,4518,view,2025-01-19 20:01:17
738,3795,view,2025-06-09 02:15:47
920,4076,view,2025-01-20 19:00:03
49,2453,view,2024-12-23 12:53:59
437,2773,add_to_cart,2024-05-03 17:27:47
535,3415,add_to_cart,2024-05-26 18:36:31
79,1703,add_to_cart,2024-01-29 03:36:32
823,2118,view,2025-02-25 06:55:28
628,3660,view,2024-12-08 13:35:21
45,3611,add_to_cart,2024-06-05 17:08:38
533,2971,view,2025-04-07 23:51:52
254,2457,view,2025-04-14 00:28:07
377,3440,view,2024-12-20 09:30:47
853,4249,view,2025-04-27 11:58:22
234,3465,view,2024-08-07 12:03:55
943,3273,view,2025-03-07 06:55:15
889,100,add_to_cart,2024-01-06 16:59:55
707,1171,purchase,2024-10-16 12:51:11
510,2965,add_to_cart,2024-11-10 08:26:42
624,4303,view,2023-10-27 17:41:09
419,140,view,2025-05-14 09:59:23
776,325,add_to_cart,2025-04-02 19:02:33
957,2453,view,2024-03-07 11:53:11
855,3298,view,2024-06-18 08:23:42
601,4577,add_to_cart,2024-02-02 22:49:14
216,2126,add_to_cart,2024-10-13 10:18:41
485,770,view,2025-08-19 14:21:16
100,4568,view,2025-08-14 20:12:17
319,2348,view,2025-02-16 07:00:08
752,3220,view,2024-05-05 13:37:02
345,4444,view,2024-12-15 02:28:59
780,2275,view,2024-04-16 17:59:47
533,2149,view,2024-07-13 17:31:47
419,1111,add_to_cart,2024-01-05 19:25:47
195,3669,view,2024-07-01 14:06:18
785,517,view,2024-02-06 08:31:55
376,4060,view,2024-01-08 17:43:52
674,2898,view,2024-02-03 00:41:28
832,1392,view,2025-07-31 15:29:16
801,1638,add_to_cart,2024-08-05 16:42:09
275,3835,view,2024-05-22 01:44:34
674,3101,view,2023-11-19 07:35:30
17,4806,view,2025-05-06 21:47:21
878,840,view,2024-05-23 00:32:38
526,2203,view,2023-11-27 14:05:27
435,399,view,2025-02-22 18:17:19
276,4383,add_to_cart,2025-08-25 05:09:14
433,2635,view,2023-10-31 05:27:16
47,4840,add_to_cart,2024-12-14 20:43:06
334,4578,view,2024-11-01 07:51:33
339,2641,view,2025-08-27 10:08:30
472,3115,add_to_cart,2023-10-08 00:25:18
717,230,view,2024-05-09 22:38:02
756,846,view,2024-10-01 16:10:51
535,3741,purchase,2024-12-15 16:31:59
991,4207,view,2023-10-18 13:24:34
441,2979,view,2023-10-23 18:24:16
332,3179,add_to_cart,2024-12-25 05:38:59
516,2902,view,2024-10-16 21:20:30
47,4636,view,2023-11-21 09:31:07
369,629,view,2025-06-20 00:47:18
753,4691,view,2025-02-28 19:51:44
526,1281,view,2024-11-30 16:20:55
913,2277,view,2025-05-23 21:08:43
785,1265,view,2025-04-02 13:37:40
566,2517,view,2025-07-23 15:53:23
651,1558,add_to_cart,2025-01-05 01:51:11
604,914,view,2025-06-15 15:45:26
693,399,view,2024-03-18 00:53:07
611,4313,view,2025-04-30 21:47:50
222,2149,view,2024-04-13 00:59:56
927,4096,view,2024-11-15 01:49:52
845,4500,purchase,2025-05-28 22:46:11
707,2492,view,2025-04-26 06:17:44
492,4294,add_to_cart,2024-10-18 14:14:04
924,3510,add_to_cart,2025-02-10 02:29:54
451,3191,view,2024-07-02 12:52:27
639,4287,view,2025-06-04 22:05:54
876,2436,view,2024-08-09 22:02:08
5,101,add_to_cart,2024-01-20 15:50:55
441,3325,view,2025-08-20 16:53:07
639,3116,view,2025-01-13 21:48:32
779,4196,add_to_cart,2024-10-15 03:15:32
943,2760,view,2025-05-13 09:52:42
441,4367,view,2024-08-01 04:25:20
834,624,view,2025-03-04 23:02:41
432,2696,add_to_cart,2024-06-14 07:28:56
856,3356,view,2025-06-25 13:55:34
447,4172,add_to_cart,2023-11-05 16:48:49
177,1509,view,2025-07-07 22:02:24
982,3715,view,2024-11-01 08:16:13
165,2469,add_to_cart,2025-02-21 14:11:39
362,3398,view,2024-04-22 05:06:33
523,2903,view,2024-04-26 15:13:49
540,2129,add_to_cart,2024-07-21 10:16:11
939,4121,purchase,2025-06-02 10:58:29
770,4076,view,2024-11-03 15:55:37
623,335,view,2023-10-21 13:23:20
709,3502,view,2025-04-25 06:30:01
783,2126,view,2025-01-31 17:23:47
818,1464,view,2024-08-23 15:06:39
977,4837,view,2025-07-14 18:38:27
973,437,view,2025-03-28 06:49:28
672,4092,view,2024-09-18 15:25:41
635,3880,view,2025-04-18 22:50:10
303,1461,view,2024-05-04 01:55:54
79,3237,purchase,2024-02-23 21:26:56
431,4207,view,2025-02-14 19:32:10
419,1924,view,2025-08-19 16:13:02
317,1593,add_to_cart,2024-08-15 02:16:24
345,599,view,2025-01-10 13:50:54
823,2182,purchase,2025-02-14 16:41:29
416,2179,purchase,2024-01-09 16:45:37
332,2053,add_to_cart,2024-03-06 20:08:48
582,3320,add_to_cart,2025-01-23 17:24:27
940,3634,add_to_cart,2024-07-01 16:11:36
515,687,view,2023-10-11 23:20:32
771,3451,view,2025-07-18 01:20:00
301,3287,view,2024-07-02 23:30:56
223,4572,view,2024-03-05 08:33:01
201,4767,purchase,2025-01-07 06:43:01
474,4820,view,2024-08-06 00:45:19
485,4626,view,2024-10-21 20:57:05
98,720,view,2023-11-12 05:14:19
510,2565,view,2024-03-14 21:40:06
729,501,purchase,2025-06-20 10:30:28
909,2454,view,2025-01-16 23:17:33
376,200,view,2025-03-23 17:16:10
197,430,view,2023-12-14 15:39:37
337,4242,view,2024-01-20 02:31:05
91,4521,purchase,2024-07-17 00:38:32
716,2298,add_to_cart,2025-01-05 02:43:51
616,4291,view,2023-11-16 09:58:10
405,755,view,2024-11-13 03:32:13
285,1140,view,2024-12-26 08:49:37
2,4700,view,2024-01-10 02:58:15
884,4614,view,2024-04-02 16:02:20
811,4444,view,2024-12-29 10:45:34
314,2479,view,2024-12-21 20:36:26
857,2822,view,2025-03-03 04:43:45
485,1741,view,2024-10-18 06:12:58
594,3112,view,2025-08-02 04:43:56
640,1034,view,2024-10-27 10:04:19
930,1965,view,2025-08-13 01:40:16
594,3263,view,2023-09-24 21:32:39
517,3008,add_to_cart,2023-09-25 08:30:31
221,1415,add_to_cart,2024-11-16 04:56:13
485,3260,add_to_cart,2025-01-06 21:28:14
697,976,view,2023-11-05 02:54:57
592,3575,purchase,2024-04-14 03:41:33
650,601,view,2024-07-13 04:19:10
561,1615,view,2024-09-25 03:13:29
650,3499,add_to_cart,2023-11-22 12:10:25
557,2200,add_to_cart,2024-02-23 17:31:22
616,4198,add_to_cart,2024-07-06 22:55:03
798,2776,add_to_cart,2025-08-24 12:23:08
419,4569,view,2024-06-30 23:25:09
485,2692,add_to_cart,2023-10-13 10:01:54
436,2726,view,2024-12-06 05:21:30
618,2727,purchase,2023-10-08 11:22:13
43,1082,view,2024-09-14 03:05:53
361,2812,view,2024-04-15 18:55:21
500,4355,purchase,2025-08-16 07:59:25
272,1261,add_to_cart,2024-06-03 23:49:29
47,1660,view,2025-05-10 14:12:41
500,2533,view,2025-07-07 09:12:23
776,4015,purchase,2024-06-17 17:50:13
221,1706,view,2025-01-25 14:03:07
542,3972,add_to_cart,2024-01-01 05:15:15
368,1512,view,2024-10-16 14:04:49
650,519,view,2023-10-17 09:55:31
226,1750,view,2024-07-16 03:31:54
523,3184,view,2025-05-01 18:04:38
650,2877,view,2024-02-01 18:17:08
11,169,view,2024-10-10 19:22:29
136,1164,view,2024-03-01 13:16:43
645,1736,view,2025-01-17 04:00:00
679,4931,view,2025-04-18 13:37:47
151,778,view,2025-06-02 20:11:36
317,2565,view,2024-04-23 04:49:38
332,2820,view,2025-04-16 17:57:16
984,3118,add_to_cart,2025-06-24 05:30:17
342,1924,view,2024-03-23 01:45:23
178,2848,purchase,2024-06-25 16:21:29
878,3930,view,2024-12-26 16:26:34
334,4702,add_to_cart,2025-06-08 21:55:31
815,40,add_to_cart,2024-05-06 01:04:56
462,2888,add_to_cart,2024-01-15 12:42:21
158,4624,view,2025-04-12 11:56:47
943,4648,view,2023-10-20 13:12:49
298,4477,view,2025-06-20 17:59:30
151,2870,view,2024-03-24 07:43:50
540,345,add_to_cart,2024-12-10 14:52:18
238,2049,view,2023-11-04 01:40:23
21,3606,view,2025-01-27 09:49:05
921,4255,purchase,2024-12-27 13:42:58
884,3312,add_to_cart,2024-07-25 18:13:20
530,2454,view,2024-04-19 07:23:26
730,1898,add_to_cart,2024-06-19 00:57:18
599,2653,view,2025-08-12 12:36:56
894,110,view,2023-11-30 23:40:01
659,4831,view,2024-08-15 03:32:56
319,1706,view,2025-02-22 14:10:22
843,1936,view,2025-05-12 07:48:28
635,3241,view,2024-07-08 22:00:02
893,4249,view,2025-08-04 17:47:46
109,1912,view,2024-02-28 00:09:26
433,2974,purchase,2025-03-02 13:52:20
469,4095,view,2023-09-15 07:17:07
776,2194,view,2025-02-22 06:23:35
617,4084,add_to_cart,2024-05-10 06:29:48
832,1530,view,2024-07-30 07:50:09
416,4320,view,2023-11-23 15:07:19
738,291,view,2025-03-26 23:18:18
419,901,purchase,2025-02-01 06:13:03
667,2482,view,2024-04-27 05:44:36
422,1413,add_to_cart,2025-06-29 12:48:25
403,1706,view,2024-06-07 23:56:05
375,2521,view,2025-07-08 08:23:28
433,252,view,2024-12-11 14:13:45
45,2330,view,2024-11-30 19:28:56
346,3710,view,2024-04-16 05:34:36
485,200,view,2024-09-27 06:48:49
64,3117,view,2025-07-27 18:44:11
227,780,view,2023-10-09 10:28:58
453,954,view,2024-07-04 05:39:03
916,4831,view,2024-12-18 12:41:13
542,4872,view,2023-10-13 12:53:41
926,4285,view,2024-01-16 16:38:36
146,3320,purchase,2025-06-05 14:03:21
639,4444,view,2023-09-21 05:43:31
285,2979,view,2025-08-15 23:55:35
259,110,view,2023-10-01 21:24:39
384,224,view,2024-09-23 02:26:53
62,4253,view,2024-06-24 16:12:48
639,82,add_to_cart,2024-11-20 20:26:46
948,1132,purchase,2024-06-09 01:09:11
601,3111,add_to_cart,2024-05-31 08:27:22
234,2240,view,2024-04-23 03:36:18
838,3066,view,2024-01-25 02:47:00
144,4046,view,2025-06-20 16:40:06
360,2506,view,2024-11-29 13:59:22
800,4405,add_to_cart,2023-11-15 16:08:29
673,4471,view,2024-05-10 23:32:17
798,4669,view,2024-01-26 02:58:29
217,3112,purchase,2024-12-31 00:10:32
306,1593,view,2024-05-30 16:22:52
201,1174,view,2025-04-11 02:25:19
832,931,add_to_cart,2025-05-06 18:41:13
810,3460,view,2023-11-15 23:53:05
295,4960,view,2025-04-30 09:30:16
779,3328,add_to_cart,2024-01-26 08:30:40
630,2425,view,2024-09-29 19:27:14
238,4718,view,2024-10-18 21:01:58
681,2071,view,2024-09-15 15:50:50
676,1867,add_to_cart,2024-02-28 10:39:44
679,166,view,2024-08-30 15:48:15
941,2212,add_to_cart,2025-06-26 06:08:30
815,1449,view,2025-02-19 22:54:37
77,3402,view,2024-04-01 20:31:39
45,2128,view,2025-05-29 21:22:45
111,4037,view,2025-08-18 06:01:32
420,4591,view,2024-03-14 14:59:47
669,2113,purchase,2025-02-09 20:05:57
469,4340,view,2025-05-25 09:49:28
177,750,view,2024-10-31 20:36:54
829,1637,add_to_cart,2024-08-22 15:13:33
326,4000,view,2024-07-14 05:17:53
933,3157,purchase,2025-06-27 00:05:50
22,1378,view,2024-02-08 14:19:18
898,1683,view,2023-11-15 05:14:11
607,3848,add_to_cart,2024-07-14 01:23:20
369,2377,view,2024-09-21 22:23:04
877,3427,view,2023-12-04 16:14:01
841,2448,view,2025-04-19 20:27:03
469,3570,view,2025-04-13 22:05:10
884,2323,view,2025-02-11 18:47:28
127,1496,purchase,2023-12-25 02:01:44
832,2918,view,2024-01-14 15:43:08
727,4369,view,2024-05-15 00:35:49
851,3839,view,2024-04-13 09:28:50
611,2921,view,2024-11-01 03:05:57
186,4683,view,2024-06-13 03:48:41
332,644,add_to_cart,2024-07-07 01:38:04
696,2452,view,2023-11-13 06:25:30
201,1361,view,2024-12-28 17:51:43
992,2902,purchase,2024-09-15 20:43:23
693,1102,view,2025-04-09 04:52:09
319,891,view,2024-10-04 22:47:51
179,1594,add_to_cart,2024-05-22 23:23:53
186,2523,view,2024-11-09 05:08:00
198,2225,view,2024-08-02 11:43:36
778,509,add_to_cart,2024-12-31 15:45:22
98,4115,view,2025-01-22 10:02:37
47,3125,view,2025-01-31 20:02:26
698,928,add_to_cart,2024-07-27 14:37:36
508,685,add_to_cart,2023-09-06 11:24:28
746,2792,view,2023-09-27 06:39:28
523,2582,view,2024-08-08 02:38:24
126,1251,view,2025-07-05 12:00:36
523,4193,view,2024-04-07 04:11:19
386,4784,add_to_cart,2025-08-12 13:05:05
798,3879,purchase,2024-02-02 11:42:53
572,1382,view,2025-06-30 05:32:45
815,1766,view,2025-08-21 01:37:31
329,434,view,2024-08-23 03:01:11
604,1100,view,2024-05-14 04:42:14
464,3503,add_to_cart,2025-07-09 06:41:17
83,3228,purchase,2023-12-07 16:11:54
315,1929,purchase,2024-05-04 10:53:33
503,4939,add_to_cart,2025-07-08 03:02:04
47,115,view,2023-10-03 16:23:23
491,2203,view,2024-08-10 14:31:45
878,1604,view,2025-05-21 16:17:08
46,1746,add_to_cart,2024-06-01 19:03:53
337,1204,view,2024-03-08 18:02:32
295,3866,view,2024-02-08 04:05:41
801,4185,add_to_cart,2023-12-22 17:06:33
533,714,view,2025-08-05 01:28:53
363,3797,view,2024-02-27 11:45:13
182,914,view,2024-08-06 05:49:06
701,4493,view,2025-08-16 02:26:41
33,4496,view,2025-08-15 20:39:07
604,404,purchase,2025-05-21 18:14:01
961,4002,view,2025-03-31 14:32:33
568,2510,purchase,2024-05-24 10:31:42
815,2400,view,2024-04-16 09:31:20
312,1831,view,2024-08-08 17:54:10
632,3283,add_to_cart,2024-10-07 13:14:42
249,746,view,2025-06-10 00:01:43
788,2713,view,2023-12-05 20:11:42
970,1606,purchase,2024-03-17 18:32:15
639,4457,add_to_cart,2023-12-29 05:20:07
48,163,view,2023-10-04 14:07:55
229,4766,view,2024-04-16 15:09:01
350,834,view,2025-01-15 22:02:26
977,2271,add_to_cart,2024-01-08 13:59:02
237,2030,purchase,2023-11-06 16:46:07
943,75,purchase,2025-06-29 16:42:43
979,4755,add_to_cart,2024-12-20 03:53:25
120,75,view,2024-09-12 21:23:19
340,2063,purchase,2024-11-09 19:30:27
798,2463,view,2024-02-09 23:09:43
125,647,view,2024-02-11 00:53:21
705,289,add_to_cart,2024-06-19 15:20:38
45,291,view,2024-07-22 01:43:53
851,3950,view,2024-05-17 07:18:30
75,4028,add_to_cart,2023-10-05 00:10:33
64,3344,view,2025-01-21 02:15:02
135,1814,view,2023-11-07 19:56:03
10,748,view,2024-11-01 08:16:43
328,929,purchase,2025-07-15 20:33:26
832,4164,view,2025-03-14 01:50:50
137,2275,view,2023-12-01 14:29:26
153,2529,purchase,2024-10-06 01:40:11
845,3553,view,2024-05-28 07:46:53
416,4566,add_to_cart,2024-11-28 13:46:01
596,2701,add_to_cart,2024-08-14 05:46:57
64,2015,view,2023-11-23 22:18:47
81,479,view,2025-06-06 21:10:51
848,3687,view,2024-01-21 18:51:38
818,2339,view,2025-02-01 11:34:45
940,2414,view,2025-02-23 19:59:24
826,1167,add_to_cart,2025-01-14 18:07:17
878,3595,view,2023-09-26 12:27:56
899,2056,view,2025-05-20 04:41:25
75,1763,add_to_cart,2024-04-09 19:45:55
815,2761,view,2025-08-26 23:52:27
588,3460,view,2024-01-23 08:53:36
234,1294,add_to_cart,2024-10-13 23:43:54
606,3616,view,2024-11-26 19:17:04
655,2324,view,2025-05-11 07:51:28
655,4340,view,2024-09-25 14:35:08
669,2882,view,2023-10-04 11:28:33
855,2747,view,2025-01-21 15:17:06
82,1494,view,2025-01-22 15:01:38
15,3460,add_to_cart,2024-10-17 09:00:04
753,4570,view,2023-09-13 05:28:35
371,2230,add_to_cart,2024-10-29 05:08:11
650,2401,view,2024-10-23 04:06:38
757,678,view,2024-09-13 17:56:09
47,742,view,2025-01-07 05:31:45
708,345,view,2024-06-16 10:22:26
419,2995,add_to_cart,2025-03-01 17:48:43
651,2193,view,2023-09-03 07:12:06
306,2529,view,2023-11-05 13:38:18
693,3049,view,2025-04-22 17:22:29
624,1335,view,2025-06-19 03:40:18
92,3994,view,2025-04-01 07:30:55
977,1882,add_to_cart,2025-06-19 02:25:03
453,3129,view,2025-05-06 09:58:50
302,4753,view,2024-10-03 06:25:19
652,4866,view,2024-07-02 18:35:29
308,4265,view,2024-04-23 21:00:02
510,206,purchase,2025-07-20 07:26:48
179,532,view,2024-07-03 18:40:54
438,3426,view,2024-11-15 05:25:54
383,2454,view,2024-09-16 23:46:47
832,2562,add_to_cart,2023-11-13 04:41:58
443,3517,view,2024-05-21 03:52:06
779,4311,add_to_cart,2024-02-27 11:47:41
903,3598,view,2023-12-19 09:03:35
111,1634,view,2025-08-14 07:13:35
83,1299,view,2024-10-28 21:14:38
305,4570,view,2024-08-05 00:41:31
140,4676,view,2025-04-27 19:00:04
509,4572,view,2025-07-09 18:29:21
101,4233,view,2025-06-09 17:16:34
867,3997,view,2024-06-25 13:06:22
973,3078,add_to_cart,2024-11-06 10:43:04
656,2962,view,2024-08-01 04:25:18
858,69,view,2024-01-21 16:36:42
442,3111,view,2024-04-22 17:10:08
947,4046,view,2024-11-24 01:41:48
557,309,view,2025-02-12 13:45:38
639,2090,view,2024-02-24 19:46:16
598,3800,add_to_cart,2023-12-17 06:21:42
672,4097,view,2025-04-04 03:14:45
731,976,purchase,2024-07-10 16:00:28
433,1240,view,2024-02-26 01:49:08
390,2445,view,2024-07-23 00:31:12
523,498,view,2025-06-28 16:09:22
654,1778,view,2024-11-06 06:12:01
19,315,purchase,2025-01-16 08:38:23
605,4252,view,2024-08-18 03:34:11
11,2482,view,2023-10-11 11:03:20
302,2558,view,2024-06-28 16:38:55
784,2889,view,2024-09-16 05:39:39
522,3153,view,2024-11-08 10:26:45
517,288,view,2025-06-24 09:42:42
787,1015,view,2025-06-25 17:00:19
800,2692,view,2024-07-05 23:18:56
635,4781,view,2024-01-15 02:43:25
672,1389,view,2024-12-13 03:35:33
779,3792,view,2023-11-01 23:56:34
161,203,view,2023-09-22 09:34:29
267,4264,view,2024-02-15 16:34:38
433,825,purchase,2025-03-07 21:13:32
