user_id,product_id,rating,timestamp
676,4095,1,2025-08-27 19:52:11
302,445,3,2023-11-05 20:54:23
197,720,1,2023-12-14 21:44:15
507,1445,1,2024-04-24 04:45:56
816,1539,5,2025-06-15 14:23:59
209,3649,5,2025-06-06 13:24:24
811,4845,1,2025-04-20 17:10:12
628,3369,3,2023-10-01 21:07:42
233,2066,5,2024-02-24 07:04:57
420,2461,3,2024-02-21 08:44:51
40,1484,1,2023-11-12 04:33:43
941,4173,1,2023-11-28 03:39:19
643,4978,1,2025-08-16 10:42:34
137,1773,1,2025-01-11 01:45:31
973,961,5,2024-03-05 00:11:03
73,4845,5,2024-03-16 01:29:19
421,3830,1,2025-05-27 05:55:14
210,2391,1,2024-10-18 15:44:25
197,3244,1,2024-10-22 02:06:09
77,2541,1,2025-08-16 08:59:00
748,2147,5,2023-11-23 11:19:24
776,2271,1,2024-06-18 02:20:53
848,1521,1,2025-01-09 15:44:18
674,2618,1,2024-11-01 01:23:00
729,924,3,2024-11-26 16:17:44
148,914,1,2025-05-19 07:40:15
34,1939,1,2024-09-09 20:30:53
105,4402,1,2023-10-20 11:20:59
735,2713,1,2023-12-25 22:56:15
729,2429,1,2024-02-24 23:31:35
651,1674,5,2024-10-23 05:48:12
979,338,3,2024-05-11 00:58:36
268,2877,1,2023-10-30 07:43:48
563,2637,1,2024-12-19 20:33:15
627,320,1,2024-03-27 05:35:05
279,1077,1,2023-12-30 18:12:24
638,1962,1,2024-03-08 02:02:14
674,4912,1,2023-09-30 02:44:53
400,4011,5,2023-11-07 16:43:26
741,4240,1,2025-04-23 05:26:22
852,428,1,2025-04-08 01:21:30
240,3181,3,2024-09-27 19:38:24
213,4206,1,2024-05-25 09:00:18
21,2419,1,2023-12-15 11:19:26
233,3731,1,2024-08-05 04:48:40
197,4314,3,2024-09-24 15:21:12
673,174,1,2024-06-28 10:44:42
43,3321,1,2025-06-04 22:11:14
758,1960,1,2023-12-08 11:58:29
384,3916,1,2023-11-26 01:41:29
220,1407,1,2023-11-25 21:57:43
150,2776,1,2024-05-26 18:32:50
879,2262,3,2024-08-30 04:39:45
159,2978,1,2024-07-20 23:01:43
794,1863,1,2024-10-02 14:39:33
844,2029,1,2024-10-23 15:15:27
223,3267,1,2024-09-19 07:49:47
935,2227,1,2024-01-22 01:36:39
390,3019,1,2025-03-21 23:17:28
324,1039,1,2024-07-26 19:52:48
134,503,1,2024-02-06 13:37:15
156,2275,3,2024-01-29 14:48:02
792,3451,3,2025-06-15 21:37:07
947,663,1,2024-02-08 06:25:23
723,2023,1,2024-03-11 13:11:26
919,4481,3,2025-04-01 04:58:37
280,4917,1,2023-12-14 06:00:50
244,4528,3,2025-03-08 11:02:32
358,2298,3,2025-05-30 08:22:47
850,2959,1,2024-04-06 02:51:06
953,3588,1,2023-10-03 12:37:21
816,1269,3,2024-11-03 10:44:47
385,587,1,2025-03-27 21:20:14
748,4546,1,2025-02-21 22:10:05
584,1497,1,2025-01-03 06:22:42
490,984,1,2025-01-14 18:59:55
580,2790,1,2024-02-15 14:09:53
284,3885,5,2025-02-01 23:39:45
505,3084,1,2025-05-31 19:09:21
354,486,1,2024-09-16 12:42:53
801,4192,1,2025-08-01 06:04:09
691,2233,5,2024-04-01 09:28:57
910,3459,1,2024-08-25 12:25:31
135,4446,3,2024-06-25 21:51:01
892,3030,3,2024-06-06 12:33:44
52,4822,1,2025-03-06 09:53:40
886,763,1,2024-06-18 03:04:55
134,1273,1,2025-05-20 09:54:01
167,1958,1,2023-12-01 03:58:08
917,2346,1,2024-07-24 21:21:50
823,4754,1,2025-08-09 09:19:13
403,3878,1,2023-10-29 11:51:09
390,2254,1,2025-06-23 23:14:24
528,2408,1,2023-10-03 00:24:02
608,119,1,2025-02-15 10:53:31
450,3504,1,2023-11-08 16:35:31
935,3036,3,2025-08-05 09:06:55
553,4811,1,2025-03-03 06:15:35
172,2158,1,2023-10-12 11:20:16
359,4607,5,2024-03-09 19:24:59
390,3546,1,2025-04-20 13:34:14
874,2685,3,2025-07-17 05:05:57
878,445,5,2023-12-16 09:42:37
139,3082,3,2024-12-16 20:27:29
233,3936,1,2024-05-21 02:36:06
891,4509,1,2024-04-18 14:25:16
811,2972,1,2023-09-27 07:44:49
691,320,1,2025-03-13 19:48:09
512,1868,5,2024-10-02 22:30:25
364,4459,1,2024-05-12 16:00:24
951,1534,1,2025-01-29 02:53:02
99,2899,3,2023-09-16 13:10:47
6,3185,1,2025-08-20 00:56:23
152,4719,1,2024-09-20 02:42:07
320,2488,3,2025-04-02 16:17:55
328,4643,3,2024-05-10 04:43:21
197,4348,1,2024-07-18 01:12:43
720,2476,1,2025-02-22 23:17:52
947,246,1,2025-04-26 03:29:26
141,861,1,2025-06-14 21:23:13
197,1679,3,2024-07-25 06:54:30
413,3231,1,2025-06-24 22:52:04
811,2710,1,2024-12-27 11:33:30
132,1192,1,2023-11-04 04:38:57
901,338,3,2024-07-13 21:40:25
974,1245,1,2024-04-15 03:53:28
450,4637,1,2024-06-18 23:34:54
752,1853,5,2025-05-25 15:24:49
306,4772,1,2024-03-11 23:23:57
811,2737,3,2024-10-25 02:41:31
873,94,3,2025-07-19 11:52:29
217,3080,1,2024-11-14 08:03:13
197,2788,1,2023-12-22 18:16:13
107,4252,1,2024-07-31 07:41:06
985,2376,3,2025-01-08 11:43:28
568,1544,1,2024-04-24 22:32:24
63,3516,5,2024-05-14 18:11:49
771,4319,1,2024-08-15 00:49:37
691,4365,1,2023-12-19 13:21:57
173,682,1,2024-07-29 05:49:58
190,570,1,2024-12-16 10:55:12
359,4338,1,2024-01-06 01:50:03
624,3963,1,2025-05-18 15:01:22
839,3448,1,2024-09-08 11:16:58
948,2042,1,2024-08-31 18:35:55
346,2036,1,2025-04-11 04:16:07
56,1993,1,2025-06-25 11:36:48
691,3206,1,2024-08-03 19:33:54
740,316,5,2025-07-02 14:30:28
70,1010,1,2024-11-03 12:59:22
963,848,1,2025-06-25 09:40:44
885,1677,3,2024-04-04 19:26:09
937,2980,3,2024-11-22 04:32:21
598,3126,1,2024-02-23 10:08:15
880,4624,1,2023-09-12 04:33:56
167,367,1,2024-07-19 10:19:28
878,4661,1,2023-12-14 00:47:48
659,4102,1,2023-10-06 00:29:13
162,2506,1,2023-12-04 06:06:00
738,284,1,2025-05-01 16:10:09
832,494,3,2024-12-19 00:18:25
860,2728,1,2023-12-30 16:46:10
201,4970,5,2025-04-02 03:42:13
702,4474,5,2025-08-06 09:43:06
816,1839,1,2023-10-22 12:42:14
276,2674,1,2024-11-06 10:15:24
421,116,3,2025-01-27 07:41:28
740,4661,1,2025-08-16 08:24:52
265,766,1,2025-08-14 22:29:17
185,2173,1,2025-05-14 21:52:44
173,1958,1,2023-11-22 08:20:37
860,3073,1,2024-08-17 01:31:18
359,3550,1,2023-10-26 13:27:33
843,3259,3,2024-07-26 09:59:18
811,4341,5,2024-09-07 08:31:40
869,471,3,2025-06-12 23:01:34
758,3951,1,2024-08-22 23:26:28
120,1015,1,2025-06-15 03:47:47
904,1952,1,2023-11-08 18:01:10
660,1595,1,2023-10-02 05:37:09
253,1246,3,2023-12-19 11:42:51
162,1559,1,2025-08-01 08:29:40
723,2212,1,2024-11-18 04:03:02
309,1694,3,2023-09-01 00:51:21
366,4999,3,2024-02-12 04:07:37
248,3587,5,2025-04-09 17:04:51
119,3526,5,2024-05-09 09:55:53
363,989,1,2024-11-07 02:37:57
281,3514,1,2024-07-21 17:53:04
942,3874,1,2023-08-31 07:08:03
773,142,1,2024-07-07 07:48:20
116,3626,3,2023-11-15 00:46:13
130,8,1,2024-11-23 23:41:39
941,4076,3,2025-05-18 07:15:56
702,3923,3,2024-09-20 02:30:42
373,2051,3,2025-07-05 18:25:17
313,825,1,2025-05-13 09:50:10
216,3310,5,2024-09-09 23:17:17
198,3412,3,2024-07-05 07:26:46
674,4585,1,2024-09-13 14:33:06
213,242,3,2024-11-27 03:11:48
897,3229,1,2025-04-21 04:57:50
903,3308,5,2025-07-29 05:38:02
380,3736,1,2025-02-25 06:58:44
126,2776,5,2024-04-28 07:31:44
308,4115,1,2025-08-21 05:49:05
568,1254,1,2025-08-22 00:20:07
545,706,3,2024-07-11 17:07:26
269,2445,1,2025-04-09 05:23:36
856,233,1,2025-01-23 01:35:44
644,2633,1,2024-09-04 15:24:43
309,2850,1,2024-05-04 10:48:26
166,235,1,2025-05-18 16:22:30
719,1694,3,2024-03-31 18:42:00
190,3228,3,2025-03-01 20:32:57
706,4984,1,2025-07-16 12:59:07
878,3376,1,2023-09-21 07:22:53
584,2314,3,2025-02-07 02:44:09
636,2804,1,2025-01-25 23:08:26
634,431,3,2025-02-27 06:44:42
973,2519,1,2024-01-26 06:58:59
723,3783,1,2025-06-02 11:06:17
801,278,3,2024-02-01 10:28:29
349,4698,1,2023-09-03 19:51:02
158,1556,1,2024-07-31 10:00:21
798,2052,3,2024-06-21 15:10:23
841,3442,1,2025-08-29 06:33:18
870,4799,1,2024-08-16 17:03:13
549,3108,1,2024-07-02 00:21:06
235,1,1,2023-09-12 06:05:10
839,270,3,2024-07-08 23:02:43
516,4276,5,2025-03-31 21:22:29
554,1605,1,2024-02-18 03:16:01
139,13,1,2024-11-10 02:53:32
317,4522,3,2024-11-22 22:55:01
350,1596,1,2023-09-26 14:31:08
152,3355,1,2023-09-22 20:34:54
222,2355,3,2023-11-01 14:37:01
617,959,3,2024-12-04 12:07:41
52,2329,3,2025-01-14 12:51:09
723,4426,5,2024-05-28 18:03:10
4,620,1,2024-06-10 12:42:59
866,1213,1,2024-08-04 10:10:18
628,1138,1,2024-08-18 09:21:26
127,1160,3,2025-01-08 23:48:30
383,1179,1,2025-05-18 15:07:29
60,1313,3,2023-09-08 18:39:40
816,3572,1,2024-09-12 15:31:49
161,1363,1,2024-05-31 14:38:50
332,548,1,2024-02-09 13:57:44
361,828,1,2024-09-30 17:46:57
708,4779,1,2023-11-05 16:55:22
897,465,1,2025-04-10 09:40:36
994,1376,3,2023-10-30 05:27:50
330,2066,1,2024-01-31 12:36:52
925,810,1,2025-04-24 12:57:56
576,1841,1,2025-03-23 13:59:49
520,4240,3,2025-02-13 12:50:08
998,4375,1,2023-10-03 00:33:37
143,1793,3,2025-07-26 20:37:54
452,1759,5,2024-11-23 18:53:14
2,993,1,2024-12-12 09:35:20
748,1805,1,2025-08-05 08:24:52
798,1255,3,2025-04-11 09:08:47
816,4234,1,2025-07-24 00:25:42
281,1918,1,2024-01-03 09:25:36
475,4116,3,2023-09-06 07:50:42
663,1374,1,2023-11-02 16:27:25
863,2443,3,2023-09-07 22:22:40
758,4080,5,2024-12-07 12:33:12
426,545,1,2023-10-06 18:13:00
946,774,1,2025-07-28 10:05:41
563,3408,1,2025-01-18 13:45:11
562,1692,1,2023-10-28 07:11:01
816,2951,1,2023-11-09 16:51:30
930,1010,1,2024-07-13 07:07:26
108,1834,1,2025-04-22 10:23:38
816,1783,1,2024-03-13 18:09:26
213,4501,3,2025-01-04 10:21:31
793,117,1,2024-03-18 17:35:38
968,1876,1,2023-10-12 22:25:46
182,4775,1,2025-04-14 07:14:07
135,3875,1,2023-11-12 02:51:05
617,4118,1,2023-09-05 19:44:25
601,1313,1,2024-01-09 16:57:55
606,2863,3,2024-05-11 00:31:00
786,1020,3,2025-05-31 07:51:37
197,3798,1,2023-11-29 04:45:45
999,1960,1,2025-05-04 09:28:09
165,3094,1,2025-06-11 09:03:30
553,3599,1,2023-10-09 03:49:05
901,69,1,2024-06-24 02:50:32
342,1890,1,2024-11-13 23:49:04
342,751,1,2024-01-12 13:19:23
507,1764,1,2024-04-23 06:58:48
689,331,5,2024-03-14 22:16:45
883,4218,1,2024-05-26 00:25:57
741,4501,5,2024-12-06 09:04:11
999,3556,1,2024-07-20 23:35:05
60,3717,5,2024-12-06 12:30:07
708,2776,1,2025-06-18 11:37:03
5,3748,1,2025-03-19 05:21:44
164,3796,3,2023-09-29 02:36:55
900,3069,1,2024-07-11 11:02:49
685,4461,1,2024-06-09 18:11:51
359,4026,3,2025-07-15 22:08:04
420,3234,1,2023-12-19 14:31:27
798,3472,1,2025-02-02 18:03:12
748,4273,1,2024-07-13 01:02:40
133,1991,1,2024-05-17 21:49:11
197,2363,3,2024-11-05 14:21:50
182,3739,1,2024-02-07 00:30:17
276,2452,1,2023-09-07 09:09:04
155,509,1,2025-07-26 09:16:10
77,4951,3,2024-05-24 11:52:42
77,517,1,2024-07-01 04:24:19
695,4401,1,2023-12-07 05:56:22
105,1950,3,2025-01-27 18:01:36
17,252,1,2024-08-22 10:12:02
384,909,1,2025-05-17 19:16:53
702,2578,1,2023-09-28 18:23:50
973,2983,3,2024-01-16 12:10:05
396,3429,1,2025-01-07 10:44:38
222,3233,1,2024-02-07 18:16:11
197,2980,1,2024-08-08 12:08:53
41,2632,1,2024-09-08 07:15:29
776,3360,1,2025-05-26 06:20:34
142,4957,1,2023-11-06 06:40:27
931,2335,1,2023-12-31 21:59:03
947,4209,1,2025-01-09 06:49:47
359,4089,1,2024-05-03 07:01:57
84,3913,1,2025-08-09 06:49:33
161,4688,1,2023-10-17 00:27:11
275,2654,1,2023-11-03 12:31:56
723,2468,1,2024-05-23 00:10:01
233,4170,1,2024-04-01 05:10:17
708,3091,1,2023-12-14 18:57:02
883,4215,3,2025-03-22 20:25:44
345,4561,1,2024-03-18 14:47:08
12,59,1,2024-09-18 11:23:27
371,4695,1,2025-05-25 16:10:36
42,1805,1,2024-05-27 17:23:53
938,3290,1,2024-05-10 00:47:48
816,3431,3,2025-02-24 19:23:46
278,1822,1,2025-04-04 04:53:22
334,2096,1,2024-06-07 00:51:09
418,2608,1,2025-07-05 04:14:36
852,956,1,2023-10-30 00:21:20
990,4459,1,2024-07-18 10:35:15
896,4432,3,2024-08-08 02:43:30
421,1876,3,2024-08-25 14:07:06
685,1673,1,2025-02-16 15:30:47
515,57,5,2024-11-21 17:28:47
792,223,1,2024-10-24 12:00:09
253,2731,1,2024-09-20 22:11:26
490,2118,3,2024-09-20 01:10:00
52,270,1,2024-05-22 22:16:43
641,3210,3,2023-11-23 08:28:29
197,1423,1,2024-11-15 12:52:49
723,768,1,2024-04-25 08:34:06
375,1380,5,2023-10-25 14:05:41
42,406,5,2024-06-27 00:28:41
598,1850,5,2024-01-24 17:18:39
702,4670,5,2025-06-28 15:05:57
335,3878,1,2023-11-13 01:10:48
279,1210,1,2025-04-26 00:42:49
70,4215,5,2024-11-16 08:12:27
149,4338,1,2024-05-23 03:02:52
454,1894,5,2024-10-23 22:14:12
972,1876,1,2025-04-03 14:41:31
105,1181,1,2025-01-07 15:14:29
7,3647,1,2025-01-23 02:35:04
792,4479,1,2024-08-15 10:00:37
701,4447,1,2023-10-30 17:08:01
833,368,1,2024-10-22 19:18:53
695,1368,3,2024-05-14 16:54:33
528,1582,1,2023-11-29 10:12:34
691,2628,3,2025-08-27 20:01:24
651,3090,1,2023-09-29 11:16:58
55,1270,1,2023-09-04 02:10:02
977,3297,1,2025-01-03 11:46:43
275,1718,1,2025-04-16 18:36:53
233,3099,1,2025-03-30 23:00:19
94,3736,1,2024-05-29 16:04:12
694,292,1,2024-04-15 14:24:18
956,4341,1,2024-12-13 05:22:47
757,2876,3,2024-07-03 13:21:16
788,4710,5,2025-07-02 01:22:02
680,2652,1,2025-02-15 17:27:36
185,898,5,2023-12-13 15:51:18
162,4432,5,2024-06-15 09:14:24
638,2058,1,2024-03-01 10:57:34
948,803,1,2023-12-30 17:37:00
51,3757,1,2023-09-30 13:58:34
889,3833,1,2024-09-04 10:42:49
428,4089,1,2024-03-06 02:29:52
244,141,1,2023-09-21 12:53:36
397,108,1,2025-04-25 06:53:04
867,3469,1,2023-11-22 11:49:10
967,1698,1,2025-04-20 13:20:51
284,3051,5,2024-10-31 12:36:39
421,2687,1,2025-06-04 15:05:49
397,3022,1,2024-12-29 20:27:06
146,3542,3,2023-09-11 14:28:45
931,2530,3,2024-07-14 14:06:36
811,3283,1,2024-05-02 04:45:16
11,1594,1,2024-02-10 18:12:55
458,1852,3,2024-05-04 09:59:00
11,4434,5,2024-04-03 14:52:00
133,1238,1,2024-06-12 03:51:09
61,4959,3,2025-03-12 17:46:42
193,77,5,2024-09-21 17:49:07
708,483,5,2025-03-03 15:19:57
165,343,1,2023-10-12 01:22:02
573,4615,1,2025-02-15 16:03:23
840,4046,1,2025-08-24 13:42:40
906,19,1,2025-01-05 01:53:11
166,2128,1,2025-08-05 08:47:03
612,1114,1,2024-02-03 06:51:05
246,3484,1,2024-10-25 18:14:07
197,792,3,2024-03-04 20:13:11
723,3420,1,2024-01-15 06:31:35
627,425,1,2024-07-03 04:22:24
469,718,1,2024-10-21 07:08:24
863,2209,1,2024-03-21 02:06:44
197,196,3,2024-05-27 16:35:26
596,3963,3,2024-11-18 00:08:35
162,1978,5,2024-12-19 01:39:46
792,3620,1,2025-04-11 03:50:41
29,3790,1,2024-10-16 00:18:07
848,1482,1,2024-01-09 09:09:55
116,2989,1,2024-07-18 16:17:31
287,2254,1,2025-03-07 11:55:51
795,590,1,2023-11-04 16:04:22
593,3923,1,2024-01-09 08:36:22
783,4916,1,2024-04-17 21:38:25
897,2814,1,2024-02-27 01:53:47
349,1553,1,2024-01-23 12:30:01
938,4905,5,2025-03-14 02:27:31
291,343,5,2025-04-13 09:45:56
93,2827,3,2024-11-16 21:31:10
758,4752,3,2025-08-08 05:11:06
127,4704,1,2025-03-27 16:00:46
553,3888,1,2024-04-01 03:20:12
153,2258,5,2025-01-18 01:30:27
838,536,1,2024-06-27 08:37:38
199,3820,1,2024-02-14 14:20:56
847,3451,1,2024-10-06 23:08:52
458,648,1,2025-03-10 18:59:24
852,3531,1,2024-12-16 11:26:26
939,4502,1,2025-08-22 23:01:51
853,3308,1,2025-02-11 00:22:33
710,4525,1,2024-06-01 05:29:07
942,3233,1,2024-12-05 11:41:09
915,89,1,2024-12-05 06:46:45
487,4058,1,2023-09-08 08:24:57
947,447,3,2024-12-03 18:37:51
328,3608,1,2025-05-14 03:05:13
539,2015,1,2025-07-21 05:37:54
34,3613,1,2024-03-31 02:09:09
477,3804,3,2025-03-22 22:00:38
43,1484,1,2025-06-05 16:29:49
852,4904,1,2025-04-23 18:26:06
8,553,1,2024-03-05 06:30:15
654,466,1,2023-12-30 08:28:31
841,628,1,2024-07-24 22:10:05
47,4882,3,2023-09-13 16:23:59
378,1729,3,2023-09-14 03:09:20
981,2098,1,2024-02-19 02:38:29
421,1927,1,2024-11-03 21:39:41
686,860,1,2025-04-11 14:43:42
190,200,1,2025-02-25 20:35:19
469,785,5,2025-06-20 01:45:40
279,3587,1,2023-11-26 11:23:38
87,1703,3,2025-08-01 20:19:46
817,2747,5,2024-11-03 14:52:04
378,2246,5,2024-12-16 17:52:25
5,3801,1,2024-09-04 01:52:59
245,1927,1,2024-11-18 02:48:10
573,2646,1,2025-02-21 14:25:37
574,1019,1,2024-08-01 05:20:13
852,4542,1,2024-01-23 00:54:26
660,1992,1,2024-06-11 03:14:53
607,4686,1,2025-01-08 10:12:47
990,2605,1,2024-12-04 22:45:37
469,3022,1,2024-11-10 07:03:05
315,762,1,2024-12-20 00:41:08
934,4009,1,2025-05-15 05:54:44
761,4688,3,2024-02-28 14:31:43
276,3795,3,2023-10-14 05:57:57
6,2036,1,2023-11-04 00:08:51
672,1533,3,2024-01-16 06:24:40
644,3377,1,2025-01-05 04:43:39
833,4906,3,2024-02-13 02:46:56
674,4727,1,2024-12-19 06:07:18
679,88,1,2024-09-05 16:39:50
482,3936,1,2024-02-14 19:44:16
373,4349,1,2023-10-16 23:38:40
191,980,1,2024-01-30 08:45:21
439,4121,1,2025-06-08 11:49:26
678,3297,1,2025-08-28 04:25:37
502,3609,3,2024-06-06 22:51:01
792,4925,1,2024-04-29 19:18:42
361,2355,1,2025-03-10 08:56:43
329,4083,1,2023-10-25 07:43:13
279,4917,1,2023-09-16 15:32:40
702,1437,1,2024-02-02 21:48:58
397,1862,1,2024-05-08 12:40:29
691,3665,5,2025-04-05 22:34:29
372,2700,1,2023-10-22 08:11:42
910,4525,1,2025-08-23 15:33:51
471,526,3,2023-12-30 10:44:28
702,4146,1,2025-07-16 02:23:48
241,3259,1,2025-07-19 20:33:11
703,2372,5,2025-03-16 22:08:21
428,1705,1,2024-12-18 20:54:42
989,1368,1,2023-10-20 22:32:20
471,2220,1,2025-06-20 07:14:43
7,1039,5,2024-10-04 20:50:21
625,1543,5,2024-06-05 18:51:45
723,3955,1,2025-05-01 03:48:34
935,3227,1,2024-12-13 17:49:28
867,2928,1,2024-01-26 16:59:11
134,3196,3,2024-08-27 01:22:16
135,2951,1,2024-08-09 16:59:15
87,3201,1,2024-02-15 07:07:24
955,2999,3,2023-08-30 23:00:20
23,585,1,2024-10-22 01:54:17
931,4467,1,2024-03-21 14:21:35
119,3283,1,2025-01-06 22:09:12
583,353,1,2025-06-11 15:53:49
463,1581,1,2024-12-08 12:01:42
330,426,1,2025-02-18 19:59:04
233,2429,3,2024-07-10 14:20:23
673,854,1,2024-11-18 22:01:01
745,3161,1,2024-10-06 20:01:44
880,3666,1,2025-07-16 11:51:17
748,3026,1,2024-12-06 18:20:30
866,3312,1,2024-07-09 14:40:33
845,3736,1,2024-08-18 13:23:09
511,2518,1,2023-11-10 08:57:04
573,262,1,2023-11-01 05:58:46
838,1058,5,2023-12-02 01:34:53
931,4221,1,2025-04-14 11:51:45
365,1269,3,2025-01-10 06:03:32
197,1110,3,2024-11-15 17:58:22
254,4542,1,2024-06-30 23:36:23
923,2565,1,2024-05-20 19:34:58
157,270,1,2024-10-08 10:33:51
748,4867,1,2025-04-25 17:43:33
691,247,1,2024-11-24 11:54:06
29,3664,3,2024-03-04 10:31:01
447,3820,1,2025-01-18 05:37:11
845,218,1,2024-02-21 01:42:31
876,1789,1,2024-11-06 09:51:05
399,4748,1,2025-07-03 03:18:44
723,3804,1,2025-04-16 23:12:32
350,3938,3,2025-03-03 15:15:01
852,4101,1,2023-09-01 03:14:38
213,2741,1,2025-07-30 23:54:56
654,1185,1,2023-11-09 18:47:43
758,2461,1,2024-06-08 16:10:18
244,3335,1,2025-07-04 13:34:52
795,4899,1,2024-03-06 14:00:03
397,3436,3,2024-10-26 06:01:19
926,2651,1,2024-01-04 16:16:59
549,3366,1,2025-08-19 04:24:34
833,1843,1,2025-07-08 07:55:59
696,519,1,2024-04-17 00:24:30
698,1436,3,2024-05-03 23:40:54
63,1531,1,2024-12-22 17:48:17
573,2802,1,2025-01-03 06:06:41
861,350,5,2025-03-25 19:16:49
685,1805,5,2025-04-03 07:31:25
429,509,1,2024-02-07 03:22:10
796,2029,1,2024-05-29 08:49:21
392,4061,3,2024-08-26 02:53:04
995,4023,3,2025-08-01 14:34:58
197,4291,5,2024-08-31 23:42:01
636,1999,1,2024-09-23 07:33:29
996,2601,1,2024-11-07 01:45:23
126,3324,3,2024-12-14 02:02:47
410,3523,3,2023-11-05 11:53:41
405,4903,1,2024-10-30 05:33:48
691,800,1,2024-02-26 15:01:12
367,1482,1,2024-11-04 01:29:16
748,4753,3,2024-04-05 03:30:24
197,4188,1,2023-11-06 07:37:24
977,4080,1,2024-08-01 08:40:30
718,1284,1,2024-12-10 11:06:29
503,3922,1,2023-10-09 19:09:12
156,2628,1,2025-02-23 07:50:12
159,4006,1,2024-02-19 21:10:22
882,888,1,2024-09-22 03:34:36
994,504,3,2025-04-05 19:39:17
877,108,1,2025-03-17 23:10:12
755,1920,1,2025-01-22 05:34:16
192,1700,1,2025-07-29 21:57:07
242,1595,3,2025-08-28 06:20:53
668,1888,1,2024-09-21 14:48:50
136,4341,1,2023-11-01 12:26:11
10,4704,1,2024-03-20 11:24:44
801,4302,1,2024-03-15 11:53:49
986,4480,3,2024-01-16 01:57:31
638,678,1,2025-07-05 10:53:09
878,2066,3,2025-03-10 23:06:03
197,1213,3,2024-02-20 11:48:02
878,2185,1,2024-03-19 18:06:57
122,270,1,2025-03-17 20:10:08
141,4708,1,2024-03-23 21:19:59
856,1235,1,2023-09-16 21:35:31
520,2991,1,2025-08-23 20:55:59
816,1563,1,2024-11-29 12:49:31
120,4382,1,2023-12-11 23:48:47
638,2582,3,2023-11-22 05:10:53
77,4336,1,2024-04-17 01:33:17
791,1714,1,2025-08-29 10:16:13
926,4925,1,2023-09-28 23:20:35
426,2920,1,2023-10-28 04:42:14
558,984,1,2024-07-01 02:03:43
691,788,1,2024-08-20 09:01:34
500,4161,5,2024-03-02 13:01:56
818,1576,1,2024-06-12 02:16:01
721,4737,1,2025-02-05 23:04:34
702,4432,5,2024-01-28 23:38:31
934,3906,3,2024-01-01 09:13:07
970,4294,3,2023-12-30 22:48:28
449,4005,3,2025-01-23 02:35:42
42,2222,1,2024-01-10 12:04:04
384,1649,1,2025-05-06 00:10:18
708,3550,3,2023-12-26 20:18:46
723,3818,1,2024-10-03 15:24:47
580,3252,1,2024-04-18 15:19:17
243,4970,3,2025-04-02 06:18:44
580,1521,1,2025-05-05 17:12:56
346,1384,5,2024-10-03 18:43:13
471,177,1,2024-05-07 10:39:37
79,3609,3,2025-05-25 14:30:54
36,3884,1,2023-11-02 04:10:13
617,99,1,2025-06-16 14:40:00
790,1680,1,2024-03-14 15:02:57
70,3310,1,2024-12-28 19:04:50
380,1104,3,2024-07-24 08:46:58
357,3019,1,2023-11-27 06:56:49
790,2907,5,2025-03-24 06:57:01
627,2042,1,2024-08-15 10:42:00
82,2042,1,2024-07-12 23:22:19
175,3864,1,2024-11-02 09:12:56
157,3524,1,2023-11-08 21:01:01
494,2476,1,2024-10-27 19:54:39
878,1368,5,2024-02-14 21:19:40
269,4780,1,2024-04-02 15:17:05
625,3927,5,2024-07-16 11:04:43
947,3633,3,2024-02-05 02:57:53
721,2744,1,2025-01-17 13:24:48
820,4378,3,2024-03-03 07:02:16
507,4164,1,2025-07-04 13:32:04
279,1333,3,2025-02-19 02:42:36
165,3700,1,2025-05-26 08:05:16
238,2788,5,2025-02-02 00:30:08
748,1711,3,2024-07-16 07:48:33
739,1769,1,2025-06-17 05:13:47
748,3972,1,2023-10-12 00:02:34
931,3889,3,2024-03-17 23:27:53
373,1047,1,2024-02-17 05:19:56
275,739,1,2024-03-24 04:32:16
202,4687,1,2023-12-18 04:03:22
955,3955,1,2025-02-28 18:39:21
458,924,1,2025-08-23 19:23:25
482,998,1,2023-12-01 07:21:43
758,2503,1,2025-06-04 02:17:43
72,4219,3,2024-08-19 01:32:40
108,1476,1,2025-08-21 09:19:28
185,90,1,2024-02-12 10:33:14
362,4859,3,2024-08-23 12:22:31
575,3396,1,2025-04-28 18:34:10
21,220,1,2023-10-05 02:49:47
898,9,3,2024-06-29 22:22:39
52,834,1,2024-12-05 08:18:03
162,4685,3,2025-04-14 00:47:50
367,1805,1,2025-03-14 06:12:02
355,924,1,2024-10-08 15:12:45
748,4959,3,2025-07-18 12:08:31
874,760,1,2024-05-25 11:44:03
818,4169,1,2025-04-02 20:41:33
349,3696,1,2024-12-22 10:29:07
748,1010,3,2024-04-06 22:56:58
572,1725,1,2024-08-19 11:57:10
730,4580,5,2023-12-29 07:08:48
740,2577,1,2025-03-10 15:56:32
200,2264,1,2023-09-06 20:26:27
337,4379,1,2023-10-02 22:35:00
417,4968,3,2023-10-05 12:19:50
5,2743,5,2024-11-06 21:42:11
302,1954,1,2024-09-22 03:37:48
778,570,1,2025-02-12 02:47:20
316,1313,3,2023-09-19 05:59:54
233,2304,1,2025-05-29 18:14:08
624,3558,1,2024-03-11 09:57:48
638,2628,1,2025-06-15 21:39:17
903,1260,5,2025-06-01 04:17:20
452,1464,1,2025-02-15 05:36:23
950,1067,1,2024-07-24 22:26:02
718,4165,1,2024-12-16 17:33:24
580,1867,1,2024-12-08 00:59:48
